id,man_id,model_name,is_car,is_moto,is_spec
7118,422,Sahra,True,False,False
2142,41,Sai,True,False,False
7122,422,Samand,True,False,False
1612,39,Sambar,True,False,False
4638,39,Sambar Truck,False,False,True
1069,40,Samurai,True,False,False
3334,61,Samurai,False,True,False
3615,294,Samurai,False,True,False
4564,34,Sandero,True,False,False
8665,16,Santa Cruz,True,False,False
404,16,Santa FE,True,False,False
405,16,Santamo,True,False,False
810,29,Santamo,True,False,False
1167,42,Santana,True,False,False
7397,22,Santana,True,False,False
811,29,Sapporo,True,False,False
10886,754,SAR-FS 1000DD,False,False,True
10854,754,SAR-FS 350SD/SAR-FS 350SDE,False,False,True
10858,754,SAR-FS 400SD,False,False,True
10874,754,SAR-FS 500DD,False,False,True
10862,754,SAR-FS 500SD,False,False,True
10878,754,SAR-FS 600DD,False,False,True
10866,754,SAR-FS 600SD,False,False,True
10882,754,SAR-FS 800DD,False,False,True
10870,754,SAR-FS 800SD,False,False,True
10818,754,SAR-GS-100E,False,False,True
10814,754,SAR-GS-200E,False,False,True
10822,754,SAR-MFS-1000-12E,False,False,True
10850,754,SAR-MFS-400-10E,False,False,True
10842,754,SAR-MFS-400-10EP,False,False,True
10846,754,SAR-MFS-400-10F,False,False,True
10838,754,SAR-MFS-500-10E,False,False,True
10834,754,SAR-MFS-600-10E,False,False,True
10830,754,SAR-MFS-600-10EF,False,False,True
10826,754,SAR-MFS-800-12E,False,False,True
10806,754,SAR-RDM-125,False,False,True
10802,754,SAR-RDM-145,False,False,True
10798,754,SAR-RDM-165,False,False,True
10786,754,SAR-RDM-165H,False,False,True
10794,754,SAR-RDM-165HS,False,False,True
10790,754,SAR-RDM-195,False,False,True
10782,754,SAR-RDM-195HS,False,False,True
10778,754,SAR-RDM-250,False,False,True
10810,754,SAR-RWR-300-4,False,False,True
10774,754,SAR-SBM-DB,False,False,True
7126,422,Sarir,True,False,False
5778,143,Sauvana,True,False,False
340,13,Savana,True,False,False
7062,136,Sawtooth,False,True,False
207,7,Saxo,True,False,False
3411,279,Saxon,False,True,False
13415,45,SAZ-3507,False,False,True
2575,243,SB 200,False,True,False
3739,314,SB 200,False,True,False
11258,774,SB 300,False,False,True
11262,774,SB 300 HD,False,False,True
11266,774,SB 350,False,False,True
2576,243,SB 500,False,True,False
9782,66,SB-3000,False,False,True
12855,351,SBH388H,False,False,True
1947,93,SC,True,False,False
1885,23,SC 300,True,False,False
4850,362,SC 40 ES,False,False,True
518,23,SC 400,True,False,False
519,23,SC 430,True,False,False
4849,362,SC30 DS-1,False,False,True
4852,362,SC50-DS-1,False,False,True
6347,38,Scala,True,False,False
12587,987,Scandic sport,False,True,False
12583,987,Scandic WT,False,True,False
5583,67,SCB,False,False,True
981,34,Scenic,True,False,False
1129,41,Scepter,True,False,False
5586,67,SCF,False,False,True
11598,41,Scion,True,False,False
1168,42,Scirocco,True,False,False
6020,14,Scoopy,False,True,False
329,12,Scorpio,True,False,False
4267,332,Scorpion,False,True,False
3071,264,Scout,False,True,False
3667,302,Scout,False,True,False
5027,367,SCOUT 6X6 ST,False,True,False
4121,59,SCR 950,False,True,False
2632,81,Scrambler,False,True,False
3951,141,Scrambler,False,True,False
6958,136,Scrambler 1000,False,True,False
2633,81,Scrambler 1100,False,True,False
3509,284,Scrambler 1200,False,True,False
4347,213,Scrambler 125,False,True,False
6108,379,SCRAMBLER 125I,False,True,False
6024,213,Scrambler 250,False,True,False
6107,379,SCRAMBLER 250,False,True,False
6962,136,Scrambler 500,False,True,False
6966,136,Scrambler 850,False,True,False
2474,229,Screamin Demon,False,True,False
562,24,Scrum,True,False,True
5578,67,SCS,False,False,True
5581,67,SCS Mega,False,False,True
299,11,Scudo,True,False,True
1971,35,SD,True,False,False
5544,351,SD13,False,False,True
5543,351,SD13R,False,False,True
5542,351,SD13S,False,False,True
5541,351,SD16,False,False,True
5540,351,SD16C,False,False,True
5539,351,SD16F,False,False,True
5538,351,SD16L,False,False,True
5537,351,SD16R,False,False,True
5536,351,SD22,False,False,True
5535,351,SD22C,False,False,True
5534,351,SD22D,False,False,True
5533,351,SD22F,False,False,True
5532,351,SD22R,False,False,True
5531,351,SD22S,False,False,True
5530,351,SD22W,False,False,True
5529,351,SD32,False,False,True
5526,351,SD32-8 CE,False,False,True
5528,351,SD32D,False,False,True
5527,351,SD32W,False,False,True
5525,351,SD52-5E,False,False,True
5708,201,SDC 24,False,False,True
5711,201,SDC 27,False,False,True
5703,201,SDP 27,False,False,True
5706,201,SDR 27,False,False,True
13085,742,SDX 250,False,True,False
13082,742,SDX 250 (Outboard),False,True,False
13088,742,SDX 270,False,True,False
13094,742,SDX 290,False,True,False
13091,742,SDX 290 (Outboard),False,True,False
5473,351,SE135,False,False,True
5474,351,SE135W,False,False,True
11674,842,SE150-60,False,False,True
5475,351,SE210W,False,False,True
5476,351,SE215,False,False,True
5477,351,SE220,False,False,True
5478,351,SE220LC,False,False,True
5479,351,SE245LC,False,False,True
5480,351,SE370LC,False,False,True
13969,71,SE47 FM (411) ,False,False,True
13965,71,SE47 FM (4B5) ,False,False,True
13973,71,SE47 V,False,False,True
13981,71,SE50 V,False,False,True
5470,351,SE60,False,False,True
13977,71,SE60 FM,False,False,True
13985,71,SE60 V,False,False,True
13989,71,SE60 V XW,False,False,True
13993,71,SE60 VT XW ,False,False,True
5471,351,SE75,False,False,True
5472,351,SE75W,False,False,True
2155,124,Sea-Doo,False,True,False
12671,87,Seagull,True,False,False
12663,87,Seal,True,False,False
12667,87,Seal U ,True,False,False
17945,26,SeaPro 500hp,False,True,False
178,6,Sebring,True,False,False
4691,358,SECTOR 1000,False,True,False
4692,358,SECTOR 1000 CREW,False,True,False
4686,358,SECTOR 250,False,True,False
4687,358,SECTOR 450,False,True,False
4688,358,SECTOR 550 EPS,False,True,False
4690,358,SECTOR 750 CREW,False,True,False
4689,358,SECTOR 750 EPS,False,True,False
4693,358,SECTOR E1,False,True,False
4694,358,SECTOR E1 LSV,False,True,False
4309,11,Sedici,True,False,False
467,20,Sedona,True,False,False
4885,193,SEI GIORNI 300,False,True,False
300,11,Seicento,True,False,False
6838,20,Seltos,True,False,False
899,31,Senator,True,False,False
2584,140,Senda,False,True,False
4772,360,Senia R7,True,False,False
4771,360,Senia R9,True,False,False
5222,97,Sens,True,False,False
1736,161,SENSE,True,False,False
563,24,Sentia,True,False,True
864,30,Sentra,True,False,False
468,20,Sephia,True,False,False
1130,41,Sequoia,True,False,False
1131,41,Sera,True,False,False
865,30,Serena,True,False,False
8001,489,Seres SF5 ,True,False,False
3554,285,Seven 250,False,True,False
119,4,Seville,True,False,False
5749,209,SF2 22-32PS,False,False,True
5748,209,SF300 30-36PS,False,False,True
5747,209,SF450 35-46PS,False,False,True
13335,74,SF90,True,False,False
5983,373,SFT315,False,False,True
3844,40,SFV 400 Gladius,False,True,False
3845,40,SFV 650 Gladius,False,True,False
5482,351,SG14,False,False,True
5483,351,SG14-3C,False,False,True
5484,351,SG14-3D,False,False,True
5485,351,SG16-3,False,False,True
5486,351,SG18-3,False,False,True
3720,312,SG200,False,True,False
5487,351,SG21-3,False,False,True
5488,351,SG21A-3,False,False,True
5489,351,SG24-3,False,False,True
8361,14,SH-125,False,True,False
5057,369,SH130-6,False,False,True
5047,369,SH130-6/SH130LC-6,False,False,True
5048,369,SH145X-6,False,False,True
5049,369,SH145XU-6,False,False,True
5050,369,SH180LC-6,False,False,True
5058,369,SH210-6,False,False,True
5051,369,SH210-6/SH220LC-6,False,False,True
5052,369,SH235X-6,False,False,True
5053,369,SH250-6,False,False,True
5054,369,SH300-6,False,False,True
5059,369,SH350LC-6,False,False,True
5060,369,SH370LHD-6,False,False,True
5061,369,SH470HD-6,False,False,True
5062,369,SH700LHD-5,False,False,True
5044,369,SH75X-3B,False,False,True
5055,369,SH75X-6A,False,False,True
5045,369,SH75XU-3B,False,False,True
5046,369,SH80-3B,False,False,True
5056,369,SH80BS-6A,False,False,True
9647,623,Shade Xtreme 850 EFI,False,True,False
263,10,Shadow,True,False,False
1435,75,Shamal,True,False,False
1169,42,Sharan,True,False,False
4979,14,Shine,False,True,False
4324,29,Shogun,True,False,False
4325,29,Shogun  Sport,True,False,False
469,20,Shuma,True,False,False
378,14,Shuttle,True,False,False
4587,348,SHUTTLE,False,True,False
301,11,Siena,True,False,False
1132,41,Sienna,True,False,False
1714,41,Sienta,True,False,False
330,12,Sierra,True,False,False
341,13,Sierra,True,False,False
1528,92,Sierra,True,False,False
812,29,Sigma,True,False,False
900,31,Signum,True,False,False
1294,56,Silhouette,True,False,False
1461,79,Silver Cloud,True,False,False
1462,79,Silver Dawn,True,False,False
1463,79,Silver Seraph,True,False,False
1464,79,Silver Shadow,True,False,False
1465,79,Silver Spirit,True,False,False
1466,79,Silver Spur,True,False,False
1851,5,Silverado,True,False,False
866,30,Silvia,True,False,False
3609,293,Simpler,False,True,False
901,31,Sintra,True,False,False
248,9,Sirion,True,False,False
3687,212,Six Days,False,True,False
1070,40,SJ 410,True,False,False
1071,40,SJ 413,True,False,False
12002,922,SK-HM ,False,False,True
12006,922,SK-HM-YT,False,False,True
12010,922,SK-HMA,False,False,True
12018,922,SK-HMB,False,False,True
3569,290,SK125,False,True,False
3653,300,SK125,False,True,False
10346,730,SK1300DLC,False,False,True
3570,290,SK150,False,True,False
3654,300,SK150,False,True,False
3655,300,SK200,False,True,False
10358,730,SK200,False,False,True
10334,730,SK210LC,False,False,True
3571,290,SK250,False,True,False
3656,300,SK250 X6,False,True,False
10354,730,SK300LNC,False,False,True
18389,1077,SK377-AT3,False,False,True
10338,730,SK380,False,False,True
4968,112,SK714,False,False,True
10350,730,SK75,False,False,True
4969,112,SK815,False,False,True
10342,730,SK850LC,False,False,True
11926,886,SKA 24/29,False,False,True
12563,987,Skandic,False,True,False
5584,67,SKI,False,False,True
2154,124,Ski-Doo,False,True,False
15529,110,Skid Steer Loaders,False,False,True
5587,67,SKO,False,False,True
4757,67,SKO 24,False,False,True
3412,279,Skorpion,False,True,False
1948,93,Sky,True,False,False
1371,69,Skylark,True,False,False
867,30,Skyline,True,False,False
1300,57,Skyliner,False,False,True
7508,40,SkyWave 250 S,False,True,False
3641,297,Skyway,False,True,False
1949,93,SL,True,False,False
2865,14,SL,False,True,False
2300,107,SL 1000 Falco,False,True,False
18405,1221,SL 40,False,False,True
2301,107,SL 750 Shiver,False,True,False
2302,107,SL 900 Shiver,False,True,False
5511,351,SL20W,False,False,True
5512,351,SL20WN,False,False,True
5513,351,SL30W,False,False,True
5514,351,SL30WN,False,False,True
5517,351,SL50W,False,False,True
5516,351,SL50W-2,False,False,True
5515,351,SL50WN,False,False,True
5518,351,SL50WN-6,False,False,True
5519,351,SL60W,False,False,True
5521,351,SL60W-2,False,False,True
5520,351,SL60WN,False,False,True
5522,351,SL60WN-8,False,False,True
2475,229,Sled,False,True,False
3622,136,Slingshot,False,True,False
4998,366,Slingshot 125,False,True,False
2866,14,SLR 650,False,True,False
1620,70,SLX,True,False,False
13079,742,SLX 250,False,True,False
2984,180,SM 125,False,True,False
3409,279,SM 125,False,True,False
6025,331,SM 190 Limited,False,True,False
2985,180,SM 400,False,True,False
2986,180,SM 450,False,True,False
3009,180,SM 50,False,True,False
3686,212,SM 500 R,False,True,False
2987,180,SM 570 NOX,False,True,False
2988,180,SM 610,False,True,False
2990,180,SM 630,False,True,False
4083,331,SM F125,False,True,False
4075,331,SM F150,False,True,False
15929,1097,SM-14,False,False,True
15897,1097,SM-401,False,False,True
379,14,Sm-x,True,False,False
5490,351,SM100MT-3,False,False,True
5491,351,SM200M-3,False,False,True
11366,786,SM3,True,False,False
11354,786,SM5,True,False,False
2510,237,SM50,False,True,False
11362,786,SM6,True,False,False
11382,786,SM7,True,False,False
3623,296,Smart 125,False,True,False
3624,296,Smart 150,False,True,False
3930,318,SMR 125,False,True,False
2989,180,SMR 510,False,True,False
3010,180,SMR 511,False,True,False
3011,180,SMR 630,False,True,False
2700,258,SMT,False,True,False
3921,318,SMX 450,False,True,False
6568,402,SN24,False,False,True
9679,631,Snap,False,True,False
6569,402,SNC024,False,False,True
3555,285,SnowFox 200,False,True,False
3701,307,SNS 250 Jedi,False,True,False
1133,41,Soarer,True,False,False
2730,104,Softail Custom,False,True,False
2731,104,Softail Deluxe,False,True,False
2732,104,Softail Deuce,False,True,False
2761,104,Softail Screamer,False,True,False
2733,104,Softail Slim,False,True,False
2734,104,Softail Standard,False,True,False
11502,342,SOLAR210W-V,False,False,True
17773,41,Solara,True,False,False
2006,16,Solaris,True,False,False
2189,40,Solio,True,False,False
2938,14,Solo,False,True,False
4301,156,Solo,False,True,False
1607,54,Solstice,True,False,False
13049,39,Solterra,True,False,False
406,16,Sonata,True,False,False
7917,87,Song,True,False,False
2091,5,Sonic,True,False,False
342,13,Sonoma,True,False,False
7130,422,Soren,True,False,False
470,20,Sorento,True,False,False
1648,20,Soul,True,False,False
5252,126,Sova,False,True,False
5362,202,SP,False,False,True
13853,1073,SP 15i,False,False,True
13857,1073,SP 25i,False,False,True
3903,40,SP 370,False,True,False
13861,1073,SP 61i,False,False,True
13865,1073,SP 62i,False,False,True
6570,402,SP24,False,False,True
17841,1133,SPA 3/E,False,False,True
813,29,Space Gear,True,False,False
814,29,Space Runner,True,False,False
815,29,Space Star,True,False,False
816,29,Space Wagon,True,False,False
1305,57,Spaceliner,False,False,True
7145,7,Spacetourer,True,False,False
249,9,Sparcar,False,False,True
1768,5,Spark,True,False,False
7697,14,Spark,True,False,False
6093,41,Sparky,True,False,False
2123,20,Spectra,True,False,False
12683,79,Spectre,True,False,False
3984,141,Speed Four,False,True,False
3952,141,Speed Triple,False,True,False
3953,141,Speed Twin,False,True,False
2662,249,SpeedFire,False,True,False
6121,379,SPEEDJET EVO 4T,False,True,False
6122,379,SPEEDJET EVO 50 2T,False,True,False
6123,379,SPEEDJET WATER,False,True,False
3954,141,Speedmaster,False,True,False
902,31,Speedster,True,False,False
5363,202,SPH,False,False,True
564,24,Spiano,True,False,False
25,1,Spider,True,False,False
6087,14,Spike,True,False,False
264,10,Spirit,True,False,False
6571,402,SPKH27,False,False,True
5364,202,SPL,False,False,True
1921,40,Splash,True,False,False
11882,882,Splendor Xpro,False,True,False
2572,242,Sport,False,True,False
2578,245,Sport,False,True,False
3610,293,Sport,False,True,False
3657,300,Sport 001,False,True,False
3658,300,Sport 003,False,True,False
3659,300,Sport 004,False,True,False
4997,366,Sport 150,False,True,False
2634,81,Sport Classic,False,True,False
2735,104,Sport Glide,False,True,False
331,12,Sport KA,True,False,False
982,34,Sport Spider,True,False,False
9327,77,Sport Truck,True,False,False
9331,77,Sport Truck XR,True,False,False
2579,245,Sport Young,False,True,False
471,20,Sportage,True,False,False
6970,136,Sportsman 1000,False,True,False
7066,136,Sportsman 300,False,True,False
6974,136,Sportsman 400,False,True,False
6978,136,Sportsman 450,False,True,False
6982,136,Sportsman 500,False,True,False
6986,136,Sportsman 550,False,True,False
6990,136,Sportsman 570,False,True,False
7070,136,Sportsman 600,False,True,False
3413,279,Sportstar,False,True,False
2736,104,Sportster 1000,False,True,False
2737,104,Sportster 1200,False,True,False
2738,104,Sportster 883,False,True,False
5579,67,SPR,False,False,True
10746,750,Sprayer 1000 ,False,False,True
10750,750,Sprayer 200 ,False,False,True
10754,750,Sprayer 300 ,False,False,True
10758,750,Sprayer 400 ,False,False,True
10762,750,Sprayer 600 ,False,False,True
3533,285,SPRING200,False,True,False
2739,104,Springer Softail,False,True,False
3072,264,Springfield,False,True,False
1824,1,Sprint,True,False,False
2661,248,Sprint,False,True,False
4879,193,SPRINT 125,False,True,False
4880,193,SPRINT 150,False,True,False
4878,193,SPRINT 50,False,True,False
3985,141,Sprint 900,False,True,False
3955,141,Sprint GT,False,True,False
3986,141,Sprint RS,False,True,False
3956,141,Sprint ST,False,True,False
18281,1193,Sprinter,False,False,True
6076,10,Sprinter Cargo,False,False,True
18269,10,Sprinter Passenger ,True,False,True
5984,373,SPS30000,False,False,True
4441,346,SPS75,False,False,True
4442,346,SPS90,False,False,True
4443,346,SPS90C,False,False,True
4444,346,SPSE90,False,False,True
13052,742,SPX 190,False,True,False
13055,742,SPX 190 (Outboard),False,True,False
13058,742,SPX 210,False,True,False
13061,742,SPX 210 (Outboard),False,True,False
13067,742,SPX 230,False,True,False
13064,742,SPX 230 (Outboard) ,False,True,False
1436,75,Spyder,True,False,False
3107,270,Spyder,False,True,False
7347,2,SQ5,True,False,False
7351,2,SQ7,True,False,False
7355,2,SQ8,True,False,False
12126,942,Square baler,False,False,True
16981,1109,SR 1010 HEROS ,False,False,True
4218,59,SR 125,False,True,False
4789,121,SR 130,False,False,True
4790,121,SR 150,False,False,True
7437,107,SR 150 ABS,False,True,False
7441,107,SR 150 RACE,False,True,False
4794,121,SR 175,False,False,True
4795,121,SR 200,False,False,True
4796,121,SR 220,False,False,True
4219,59,SR 250,False,True,False
4797,121,SR 250,False,False,True
3904,40,SR 370,False,True,False
4122,59,SR 400,False,True,False
4220,59,SR 500,False,True,False
10414,107,SR GT 200,False,True,False
15913,1097,SR-30,False,False,True
10322,726,SR-300LX,False,False,True
10314,726,SR-300R,False,False,True
15933,1097,SR-45,False,False,True
10330,726,SR-500L,False,False,True
10318,726,SR-500LX,False,False,True
10326,726,SR-700L,False,False,True
15901,1097,SR-80,False,False,True
3640,297,SR-X1/X2 (Cross),False,True,False
8067,107,SR125 BS6,False,True,False
5498,351,SR13D,False,False,True
6395,107,SR150,False,True,False
8071,107,SR160 BS6,False,True,False
11342,782,SR2 GREEN LINER,False,False,True
11346,782,SR2 HEAVY DUTY,False,False,True
11350,782,SR2 SUPER BEEF,False,False,True
5492,351,SR23MR,False,False,True
5493,351,SR26MR-3,False,False,True
5494,351,SR28MR-3,False,False,True
5499,351,SR300L,False,False,True
5495,351,SR32YR,False,False,True
15865,1085,SR35T-C,False,False,True
5500,351,SR500L,False,False,True
5366,202,SRD,False,False,True
5503,351,SRD016W,False,False,True
5504,351,SRD017,False,False,True
5501,351,SRD03,False,False,True
5502,351,SRD04,False,False,True
5505,351,SRD500L,False,False,True
5506,351,SRD600L,False,False,True
5507,351,SRD800,False,False,True
5508,351,SRD900,False,False,True
5360,202,SRO,False,False,True
5496,351,SRO90S PLUS,False,False,True
5497,351,SRP95M PLUS,False,False,True
5365,202,SRS,False,False,True
5367,202,SRT/SST	,False,False,True
4123,59,SRV 250,False,True,False
120,4,SRX,True,False,False
4124,59,SRX 400,False,True,False
4125,59,SRX 600,False,True,False
2758,104,SS,False,True,False
5346,202,SSL 703,False,False,True
5347,202,SSL 704,False,False,True
5348,202,SSL 705,False,False,True
5349,202,SSL 706,False,False,True
5350,202,SSL 707,False,False,True
5351,202,SSL 708,False,False,True
5352,202,SSL 709,False,False,True
5353,202,SSL 709V,False,False,True
5354,202,SSL 711,False,False,True
5361,202,SSO,False,False,True
154,5,SSR,True,False,False
2436,224,SSSR Atom,False,True,False
2759,104,SST,False,True,False
2549,139,SST 125,False,True,False
2550,139,SST 250,False,True,False
2551,139,SST 350,False,True,False
2631,81,ST,False,True,False
16393,16,ST 1,False,False,True
2867,14,ST 1100,False,True,False
2868,14,ST 1300,False,True,False
4126,59,ST 225 Bronco,False,True,False
3905,40,ST 400 Tempter,False,True,False
8373,236,ST Papio 125,False,True,False
3846,40,ST250 (TU250X),False,True,False
3045,262,ST7,False,True,False
3090,106,Stadion,False,True,False
868,30,Stagea,True,False,False
5073,189,Standard 2,False,True,False
5070,189,Standart Classic,False,True,False
869,30,Stanza,True,False,False
8461,537,Stanza,True,False,False
12783,161,Star 5,False,False,True
12787,161,Star 9,False,False,True
4222,59,Star Eluder,False,True,False
12795,161,Star Truck,False,False,True
4127,59,Star Venture,False,True,False
12523,16,Starexs ,True,False,True
16233,16,Staria,True,False,False
817,29,Starion,True,False,False
1134,41,Starlet,True,False,False
1298,57,Starliner,False,False,True
2280,218,Start,False,True,False
4076,331,Start F125,False,True,False
4077,331,Start F88,False,True,False
265,10,Stealth,True,False,False
2869,14,Steed 400,False,True,False
2870,14,Steed 600,False,True,False
1930,39,Stella,True,False,False
407,16,Stellar,True,False,False
2101,1,Stelvio,True,False,False
16989,181,Stelvio,False,True,False
380,14,Step Wagon,True,False,False
302,11,Stilo,True,False,False
4351,20,Stinger,True,False,False
13479,20,Stonic ,True,False,False
6394,107,Storm,False,True,False
7232,432,Storm BEE,False,True,False
303,11,Strada,True,False,False
2701,258,Strada,False,True,False
1348,62,Stralis,False,False,True
179,6,Stratus,True,False,False
266,10,Stratus,True,False,False
381,14,Stream,True,False,False
2453,226,Street,False,True,False
3534,285,Street 250,False,True,False
4589,348,STREET 50CC,False,True,False
2740,104,Street 750,False,True,False
2358,223,Street Bike,False,True,False
2741,104,Street Bob,False,True,False
3957,141,Street Cup,False,True,False
2742,104,Street Glide,False,True,False
332,12,Street KA,True,False,False
2743,104,Street Rod,False,True,False
3958,141,Street Triple,False,True,False
3959,141,Street Twin,False,True,False
2635,81,Streetfighter,False,True,False
1972,35,Streetwise,True,False,False
3611,293,Strike,False,True,False
4697,358,STRIKE 1000,False,True,False
4698,358,STRIKE 1000 CREW,False,True,False
4695,358,STRIKE 250,False,True,False
4696,358,STRIKE 550,False,True,False
3354,275,Stryker 125,False,True,False
1840,4,STS,True,False,False
2744,104,Sturgis,False,True,False
5379,202,STW12T	,False,False,True
5377,202,STW12T,False,False,True
5378,202,STW15T	,False,False,True
5380,202,STW15T,False,False,True
10638,61,STX 160LX,False,True,False
12266,962,STZ-VH6 49/62,False,False,True
155,5,Suburban,True,False,False
12527,987,Summit,False,True,False
12531,987,Summit Neo,False,True,False
12607,987,Summit SP,False,True,False
12611,987,Summit X,False,True,False
12615,987,Summit X Expert,False,True,False
1529,92,Sumo,True,False,False
936,54,Sunbird,True,False,False
10626,742,Sundancer 250,False,True,False
13097,742,Sundancer 265,False,True,False
13100,742,Sundancer 320,False,True,False
13103,742,Sundancer 320 (Outboard),False,True,False
937,54,Sunfire,True,False,False
870,30,Sunny,True,False,False
8425,537,Sunny,True,False,False
1724,85,Sunray,True,False,True
13073,742,SunSport 230,False,True,False
13070,742,SunSport 230 (Outboard),False,True,False
13076,742,SunSport 250,False,True,False
16397,16,Super,False,False,True
11202,774,SUPER 1300-3i,False,False,True
11206,774,SUPER 1700-3i,False,False,True
11210,774,SUPER 1703-3i,False,False,True
11226,774,SUPER 1800-3i SprayJet,False,False,True
11214,774,SUPER 2000-3i,False,False,True
11218,774,SUPER 2003-3i,False,False,True
11222,774,SUPER 2100-3i,False,False,True
983,34,Super 5,True,False,False
11198,774,SUPER 700i,False,False,True
2555,139,Super City 125,False,True,False
9719,14,Super Cub,False,True,False
2745,104,Super Glide,False,True,False
3660,300,Super Renge 002,False,True,False
1415,74,Superamerica,True,False,False
1039,38,Superb,True,False,False
3688,212,Superdual T,False,True,False
3689,212,Superdual X,False,True,False
4054,329,Superior,False,True,False
3347,274,Superlight 125 LTD,False,True,False
4680,274,Superlight 125 SE,False,True,False
18049,1165,Supernovae1000,False,True,False
18053,1165,Supernovae1000 R2,False,True,False
2636,81,SuperSport,False,True,False
2702,258,Supersport,False,True,False
3395,278,Superveloce 800,False,True,False
1135,41,Supra,True,False,False
1295,56,Supreme,True,False,False
10994,762,Suspended field sprayers,False,False,True
3847,40,SV 1000,False,True,False
4791,121,SV 185,False,False,True
4792,121,SV 250,False,False,True
4785,121,SV 280,False,False,True
4793,121,SV 300,False,False,True
3848,40,SV 400,False,True,False
3849,40,SV 650,False,True,False
6572,402,SV24,False,False,True
18809,1241,SV7,True,False,False
2991,180,Svartpilen 401,False,True,False
8303,180,Svirtpilen 701 ,False,True,False
6573,402,SVKT24,False,False,True
1050,39,SVX,True,False,False
1950,93,SW,True,False,False
13749,1073,SW 112 TC,False,False,True
13753,1073,SW 218 TC,False,False,True
5582,67,SW 24,False,False,True
13757,1073,SW 318 MC,False,False,True
13761,1073,SW 418 MC,False,False,True
13765,1073,SW 422 MC,False,False,True
6574,402,SW24,False,False,True
5999,373,SW405K,False,False,True
1073,40,Swift,True,False,False
7078,136,Switchback,False,True,False
2511,237,SX,False,True,False
2760,104,SX,False,True,False
2326,107,SX 125,False,True,False
3410,279,SX 125,False,True,False
3906,40,SX 125,False,True,False
3850,40,SX 200,False,True,False
2268,215,SX 250,False,True,False
1568,40,SX 4,True,False,False
2327,107,SX 50,False,True,False
12863,40,Sx4 Cross,True,False,False
6466,146,SX6,True,False,False
5751,209,SXG 216 15PS,False,False,True
5750,209,SXG 22-23PS,False,False,True
6018,193,SXL,False,True,False
8549,107,SXR 160,False,True,False
2729,104,SXT,False,True,False
2552,139,SXT 125,False,True,False
2553,139,SXT 200,False,True,False
2554,139,SXT 350 Ala Rossa,False,True,False
2328,107,SXV 450,False,True,False
2303,107,SXV 550,False,True,False
6004,373,SY135C,False,False,True
6003,373,SY135C-Tier 4F(EU),False,False,True
6006,373,SY16C-Tier 3,False,False,True
5980,373,SY16C-Tier 4F,False,False,True
5985,373,SY205C,False,False,True
6007,373,SY20C,False,False,True
5986,373,SY210C,False,False,True
5987,373,SY215C,False,False,True
5988,373,SY215C-Tier 3,False,False,True
5989,373,SY215C-Tier 4F,False,False,True
5990,373,SY220C,False,False,True
5991,373,SY240C,False,False,True
5992,373,SY245H,False,False,True
5993,373,SY305H,False,False,True
5994,373,SY335C-Tier 4i,False,False,True
5979,373,SY35U-Tier 3,False,False,True
6005,373,SY35U-Tier 4F,False,False,True
5995,373,SY365H,False,False,True
5996,373,SY500H-Tier 3,False,False,True
5997,373,SY500H-Tier 4F,False,False,True
6008,373,SY50U-Tier 4F,False,False,True
5981,373,SY55C,False,False,True
5982,373,SY750H,False,False,True
6002,373,SY75C,False,False,True
6001,373,SY75C-Tier 4F,False,False,True
6000,373,SY80U,False,False,True
12438,373,SYG5445THBES 530C-BC,False,False,True
5998,373,SYL956H5,False,False,True
6215,30,Sylphy,True,False,False
984,34,Symbol,True,False,False
6602,195,SYMPHONY 125cc,False,True,False
6603,195,SYMPHONY 200cc,False,True,False
6601,195,SYMPHONY 50cc,False,True,False
6615,195,SYMPHONY SR 125cc,False,True,False
6609,195,SYMPHONY ST 125cc,False,True,False
6610,195,SYMPHONY ST 125cc Liquid,False,True,False
6611,195,SYMPHONY ST 200cc,False,True,False
6608,195,SYMPHONY ST 50cc,False,True,False
5746,209,SZ330 32PS,False,False,True
4221,59,SZR 660,False,True,False
1890,42,T 1,True,False,True
7665,120,T 16,False,False,True
1891,42,T 2,True,False,True
3907,40,T 20,False,True,False
7661,120,T 25,False,False,True
3908,40,T 250,False,True,False
1892,42,T 3,True,False,True
7713,120,T 30,False,False,True
1893,42,T 4,True,False,True
7657,120,T 40,False,False,True
1894,42,T 5,True,False,True
3909,40,T 500,False,True,False
1895,42,T 6,True,False,True
2234,120,T 80,False,False,True
5738,209,T 97  97PS,False,False,True
11954,59,T Max,False,True,False
4601,208,T Series,False,False,True
15917,1097,T-108,False,False,True
7729,465,T-25,False,False,True
3932,320,T-Cruise,False,True,False
11934,42,T-Roc,True,False,False
7961,469,T03,True,False,False
3597,292,T1,False,True,False
3987,141,T100R Daytona,False,True,False
7271,434,T10M,False,False,True
7274,434,T10MB,False,False,True
7280,434,T11,False,False,True
4668,111,T110,False,False,True
7286,434,T11B,False,False,True
11470,806,T12,False,False,True
7283,434,T14,False,False,True
4669,111,T140,False,False,True
5267,186,T144,False,False,True
5268,186,T154,False,False,True
18345,1205,T16,False,False,True
5269,186,T174,False,False,True
4670,111,T180,False,False,True
18349,1205,T19,False,False,True
4671,111,T190,False,False,True
5270,186,T194,False,False,True
3127,271,T2,False,True,False
3598,292,T2,False,True,False
3126,271,T2-G,False,True,False
4672,111,T200,False,False,True
